id,day,month,price
16114716,weekend,4,314.0
16114716,weekend,5,205.66666666666666
16114716,weekend,6,259.0
16114716,weekend,7,219.0
16114716,weekend,8,219.0
16114716,weekend,9,219.0
16114716,weekend,10,219.0
16114716,weekend,11,219.0
16114716,weekend,12,219.0
16118685,weekday,1,165.08695652173913
16118685,weekday,2,152.5
16118685,weekday,3,214.71428571428572
16118685,weekday,4,232.1818181818182
16118685,weekday,5,229.9090909090909
16118685,weekday,6,324.4761904761905
16118685,weekday,7,220.30434782608697
16118685,weekday,8,231.85714285714286
16118685,weekday,9,213.54545454545453
16118685,weekday,10,228.1304347826087
16118685,weekday,11,189.0
16118685,weekday,12,189.0
16118685,weekend,1,314.0
16118685,weekend,2,249.0
16118685,weekend,3,379.0
16118685,weekend,4,434.0
16118685,weekend,5,379.0
16118685,weekend,6,439.22222222222223
16118685,weekend,7,379.0
16118685,weekend,8,379.0
16118685,weekend,9,379.0
16118685,weekend,10,379.0
16118685,weekend,11,379.0
16118685,weekend,12,379.0
16119578,weekday,1,145.08695652173913
16119578,weekday,2,124.0
16119578,weekday,3,207.0952380952381
16119578,weekday,4,215.8181818181818
16119578,weekday,5,214.45454545454547
16119578,weekday,6,312.0952380952381
16119578,weekday,7,203.7826086956522
16119578,weekday,8,216.61904761904762
16119578,weekday,9,205.36363636363637
16119578,weekday,10,212.47826086956522
16119578,weekday,11,169.0
16119578,weekday,12,186.3913043478261
16119578,weekend,1,194.0
16119578,weekend,2,246.5
16119578,weekend,3,355.0
16119578,weekend,4,426.5
16119578,weekend,5,369.0
16119578,weekend,6,431.44444444444446
16119578,weekend,7,369.0
16119578,weekend,8,369.0
16119578,weekend,9,369.0
16119578,weekend,10,369.0
16119578,weekend,11,369.0
16119578,weekend,12,369.0
16120970,weekday,1,81.65217391304348
16120970,weekday,2,97.0
16120970,weekday,3,97.0
16120970,weekday,4,103.45454545454545
16120970,weekday,5,98.04545454545455
16120970,weekday,6,97.0
16120970,weekday,7,97.0
16120970,weekday,8,97.0
16120970,weekday,9,97.0
16120970,weekday,10,105.69565217391305
16120970,weekday,11,97.0
16120970,weekday,12,97.0
16120970,weekend,1,145.625
16120970,weekend,2,164.25
16120970,weekend,3,178.0
16120970,weekend,4,178.0
16120970,weekend,5,181.77777777777777
16120970,weekend,6,178.0
16120970,weekend,7,178.0
16120970,weekend,8,178.0
16120970,weekend,9,178.0
16120970,weekend,10,186.5
16120970,weekend,11,178.0
16120970,weekend,12,178.0
16130404,weekday,1,99.26086956521739
16130404,weekday,2,99.0
16130404,weekday,3,99.0
16130404,weekday,4,99.04545454545455
16130404,weekday,5,106.22727272727273
16130404,weekday,6,112.61904761904762
16130404,weekday,7,99.0
16130404,weekday,8,99.0
16130404,weekday,9,99.0
16130404,weekday,10,99.0
16130404,weekday,11,99.0
16130404,weekday,12,99.0
16130404,weekend,1,131.75
16130404,weekend,2,101.625
16130404,weekend,3,107.7
16130404,weekend,4,146.25
16130404,weekend,5,141.44444444444446
16130404,weekend,6,148.66666666666666
16130404,weekend,7,162.25
16130404,weekend,8,163.0
16130404,weekend,9,163.0
16130404,weekend,10,163.0
16130404,weekend,11,163.0
16130404,weekend,12,163.0
16144545,weekday,1,84.0
16144545,weekday,2,84.0
16144545,weekday,3,84.0
16144545,weekday,4,84.0
16144545,weekday,5,84.0
16144545,weekday,6,84.0
16144545,weekday,7,84.0
16144545,weekday,8,84.0
16144545,weekday,9,84.0
16144545,weekday,10,84.0
16144545,weekday,11,84.0
16144545,weekday,12,84.0
16144545,weekend,1,113.0
16144545,weekend,2,113.0
16144545,weekend,3,113.0
16144545,weekend,4,113.0
16144545,weekend,5,113.0
16144545,weekend,6,113.0
16144545,weekend,7,113.0
16144545,weekend,8,113.0
16144545,weekend,9,113.0
16144545,weekend,10,113.0
16144545,weekend,11,113.0
16144545,weekend,12,113.0
16155177,weekday,1,204.43478260869566
16155177,weekday,2,136.1
16155177,weekday,3,143.57142857142858
16155177,weekday,4,154.8181818181818
16155177,weekday,5,193.22727272727272
16155177,weekday,6,207.47619047619048
16155177,weekday,7,257.1304347826087
16155177,weekday,8,268.95238095238096
16155177,weekday,9,269.0
16155177,weekday,10,269.0
16155177,weekday,11,269.0
16155177,weekday,12,269.0
16155177,weekend,1,364.75
16155177,weekend,2,195.125
16155177,weekend,3,204.9
16155177,weekend,4,170.25
16155177,weekend,5,650.0
16155177,weekend,6,711.1111111111111
16155177,weekend,7,775.0
16155177,weekend,8,650.0
16155177,weekend,9,574.0
16155177,weekend,10,574.0
16155177,weekend,11,574.0
16155177,weekend,12,574.0
16160199,weekday,1,81.82608695652173
16160199,weekday,2,68.65
16160199,weekday,3,76.19047619047619
16160199,weekday,4,75.36363636363636
16160199,weekday,5,73.77272727272727
16160199,weekday,6,91.80952380952381
16160199,weekday,7,91.82608695652173
16160199,weekday,8,94.95238095238095
16160199,weekday,9,95.0
16160199,weekday,10,95.0
16160199,weekday,11,95.0
16160199,weekday,12,95.0
16160199,weekend,1,125.25
16160199,weekend,2,75.125
16160199,weekend,3,76.6
16160199,weekend,4,77.375
16160199,weekend,5,180.11111111111111
16160199,weekend,6,247.22222222222223
16160199,weekend,7,162.5
16160199,weekend,8,165.8
16160199,weekend,9,166.0
16160199,weekend,10,166.0
16160199,weekend,11,166.0
16160199,weekend,12,166.0
16176488,weekday,1,118.0
16176488,weekday,2,118.0
16176488,weekday,3,118.0
16176488,weekday,4,118.0
16176488,weekday,5,118.0
16176488,weekday,6,118.0
16176488,weekday,7,118.0
16176488,weekday,8,118.0
16176488,weekday,9,118.0
16176488,weekday,10,118.0
16176488,weekday,11,118.0
16176488,weekday,12,118.0
16176488,weekend,1,118.0
16176488,weekend,2,118.0
16176488,weekend,3,118.0
16176488,weekend,4,118.0
16176488,weekend,5,118.0
16176488,weekend,6,118.0
16176488,weekend,7,118.0
16176488,weekend,8,118.0
16176488,weekend,9,118.0
16176488,weekend,10,118.0
16176488,weekend,11,118.0
16176488,weekend,12,118.0
16180621,weekday,1,111.04347826086956
16180621,weekday,2,136.0
16180621,weekday,3,198.0952380952381
16180621,weekday,4,149.0
16180621,weekday,5,149.0
16180621,weekday,6,149.0
16180621,weekday,7,149.0
16180621,weekday,8,149.0
16180621,weekday,9,149.0
16180621,weekday,10,149.0
16180621,weekday,11,149.0
16180621,weekday,12,149.0
16180621,weekend,1,143.625
16180621,weekend,2,167.75
16180621,weekend,3,157.2
16180621,weekend,4,169.0
16180621,weekend,5,169.0
16180621,weekend,6,169.0
16180621,weekend,7,169.0
16180621,weekend,8,169.0
16180621,weekend,9,169.0
16180621,weekend,10,169.0
16180621,weekend,11,169.0
16180621,weekend,12,169.0
16188315,weekday,1,66.78260869565217
16188315,weekday,2,60.0
16188315,weekday,3,60.0
16188315,weekday,4,60.0
16188315,weekday,5,60.0
16188315,weekday,6,60.0
16188315,weekday,7,69.8695652173913
16188315,weekday,8,73.0
16188315,weekday,9,73.0
16188315,weekday,10,73.0
16188315,weekday,11,73.0
16188315,weekday,12,73.0
16188315,weekend,1,66.5
16188315,weekend,2,60.0
16188315,weekend,3,60.0
16188315,weekend,4,60.25
16188315,weekend,5,60.0
16188315,weekend,6,60.0
16188315,weekend,7,71.5
16188315,weekend,8,73.0
16188315,weekend,9,73.0
16188315,weekend,10,73.0
16188315,weekend,11,73.0
16188315,weekend,12,73.0
16188665,weekday,1,113.0
16188665,weekday,2,113.45
16188665,weekday,3,151.61904761904762
16188665,weekday,4,162.4090909090909
16188665,weekday,5,168.0909090909091
16188665,weekday,6,188.0952380952381
16188665,weekday,7,145.65217391304347
16188665,weekday,8,142.76190476190476
16188665,weekday,9,140.72727272727272
16188665,weekday,10,153.1304347826087
16188665,weekday,11,132.8
16188665,weekday,12,122.1304347826087
16188665,weekend,1,177.5
16188665,weekend,2,245.5
16188665,weekend,3,320.3
16188665,weekend,4,382.25
16188665,weekend,5,380.3333333333333
16188665,weekend,6,412.44444444444446
16188665,weekend,7,319.25
16188665,weekend,8,299.3
16188665,weekend,9,303.125
16188665,weekend,10,326.75
16188665,weekend,11,283.3
16188665,weekend,12,230.875
16193991,weekday,1,86.3913043478261
16193991,weekday,2,54.0
16193991,weekday,3,70.23809523809524
16193991,weekday,4,71.27272727272727
16193991,weekday,5,82.5909090909091
16193991,weekday,6,108.33333333333333
16193991,weekday,7,116.08695652173913
16193991,weekday,8,119.0
16193991,weekday,9,119.0
16193991,weekday,10,119.0
16193991,weekday,11,119.0
16193991,weekday,12,119.0
16193991,weekend,1,111.75
16193991,weekend,2,79.0
16193991,weekend,3,86.4
16193991,weekend,4,145.0
16193991,weekend,5,145.0
16193991,weekend,6,145.0
16193991,weekend,7,145.0
16193991,weekend,8,145.0
16193991,weekend,9,145.0
16193991,weekend,10,145.0
16193991,weekend,11,151.0
16193991,weekend,12,151.0
16194776,weekday,1,115.17391304347827
16194776,weekday,2,130.0
16194776,weekday,3,130.0
16194776,weekday,4,130.0
16194776,weekday,5,130.0
16194776,weekday,6,130.0
16194776,weekday,7,130.0
16194776,weekday,8,130.0
16194776,weekday,9,130.0
16194776,weekday,10,130.0
16194776,weekday,11,130.0
16194776,weekday,12,130.0
16194776,weekend,1,114.5
16194776,weekend,2,130.0
16194776,weekend,3,130.0
16194776,weekend,4,130.0
16194776,weekend,5,130.0
16194776,weekend,6,130.0
16194776,weekend,7,130.0
16194776,weekend,8,130.0
16194776,weekend,9,130.0
16194776,weekend,10,130.0
16194776,weekend,11,130.0
16194776,weekend,12,130.0
16206015,weekday,1,161.2608695652174
16206015,weekday,2,193.0
16206015,weekday,3,220.42857142857142
16206015,weekday,4,265.0
16206015,weekday,5,219.45454545454547
16206015,weekday,6,225.1904761904762
16206015,weekday,7,220.7391304347826
16206015,weekday,8,150.0
16206015,weekday,9,150.0
16206015,weekday,10,150.0
16206015,weekday,11,150.0
16206015,weekday,12,150.0
16206015,weekend,1,193.5
16206015,weekend,2,299.0
16206015,weekend,3,679.0
16206015,weekend,4,695.5
16206015,weekend,5,679.0
16206015,weekend,6,679.0
16206015,weekend,7,679.0
16206015,weekend,8,150.0
16206015,weekend,9,150.0
16206015,weekend,10,150.0
16206015,weekend,11,150.0
16206015,weekend,12,150.0
16228380,weekday,1,159.8695652173913
16228380,weekday,2,79.25
16228380,weekday,3,80.28571428571429
16228380,weekday,4,82.4090909090909
16228380,weekday,5,85.45454545454545
16228380,weekday,6,131.9047619047619
16228380,weekday,7,233.08695652173913
16228380,weekday,8,234.0
16228380,weekday,9,234.0
16228380,weekday,10,234.0
16228380,weekday,11,234.0
16228380,weekday,12,234.0
16228380,weekend,1,160.75
16228380,weekend,2,95.75
16228380,weekend,3,82.9
16228380,weekend,4,92.75
16228380,weekend,5,84.77777777777777
16228380,weekend,6,186.33333333333334
16228380,weekend,7,233.0
16228380,weekend,8,234.0
16228380,weekend,9,234.0
16228380,weekend,10,234.0
16228380,weekend,11,234.0
16228380,weekend,12,234.0
16237658,weekday,1,300.0
16237658,weekday,2,300.0
16237658,weekday,3,300.0
16237658,weekday,4,300.0
16237658,weekday,5,300.0
16237658,weekday,6,342.85714285714283
16237658,weekday,7,317.39130434782606
16237658,weekday,8,300.0
16237658,weekday,9,300.0
16237658,weekday,10,300.0
16237658,weekday,11,300.0
16237658,weekday,12,300.0
16237658,weekend,1,300.0
16237658,weekend,2,300.0
16237658,weekend,3,300.0
16237658,weekend,4,300.0
16237658,weekend,5,300.0
16237658,weekend,6,366.6666666666667
16237658,weekend,7,350.0
16237658,weekend,8,300.0
16237658,weekend,9,300.0
16237658,weekend,10,300.0
16237658,weekend,11,300.0
16237658,weekend,12,300.0
16239940,weekday,1,290.0
16239940,weekday,2,290.0
16239940,weekday,3,290.0
16239940,weekday,4,290.0
16239940,weekday,5,290.04545454545456
16239940,weekday,6,290.0
16239940,weekday,7,290.0
16239940,weekday,8,290.0
16239940,weekday,9,290.0
16239940,weekday,10,290.0
16239940,weekday,11,290.0
16239940,weekday,12,290.0
16239940,weekend,1,305.5
16239940,weekend,2,290.0
16239940,weekend,3,290.0
16239940,weekend,4,290.0
16239940,weekend,5,295.0
16239940,weekend,6,306.55555555555554
16239940,weekend,7,314.5
16239940,weekend,8,320.6
16239940,weekend,9,321.0
16239940,weekend,10,321.0
16239940,weekend,11,321.0
16239940,weekend,12,321.0
16240215,weekday,1,500.0
16240215,weekday,2,500.0
16240215,weekday,3,500.0
16240215,weekday,4,500.0
16240215,weekday,5,500.0
16240215,weekday,6,500.0
16240215,weekday,7,500.0
16240215,weekday,8,500.0
16240215,weekday,9,500.0
16240215,weekday,10,500.0
16240215,weekday,11,500.0
16240215,weekday,12,500.0
16240215,weekend,1,500.0
16240215,weekend,2,500.0
16240215,weekend,3,500.0
16240215,weekend,4,500.0
16240215,weekend,5,500.0
16240215,weekend,6,500.0
16240215,weekend,7,500.0
16240215,weekend,8,500.0
16240215,weekend,9,500.0
16240215,weekend,10,500.0
16240215,weekend,11,500.0
16240215,weekend,12,500.0
16250982,weekday,1,119.0
16250982,weekday,2,119.0
16250982,weekday,3,119.0
16250982,weekday,4,119.0
16250982,weekday,5,119.0
16250982,weekday,6,119.0
16250982,weekday,7,119.0
16250982,weekday,8,119.0
16250982,weekday,9,119.0
16250982,weekday,10,119.0
16250982,weekday,11,119.0
16250982,weekday,12,119.0
16250982,weekend,1,119.0
16250982,weekend,2,119.0
16250982,weekend,3,119.0
16250982,weekend,4,119.0
16250982,weekend,5,119.0
16250982,weekend,6,119.0
16250982,weekend,7,119.0
16250982,weekend,8,119.0
16250982,weekend,9,119.0
16250982,weekend,10,119.0
16250982,weekend,11,119.0
16250982,weekend,12,119.0
16251930,weekday,1,209.0
16251930,weekday,2,319.0
16251930,weekday,3,319.0
16251930,weekday,4,319.0
16251930,weekday,5,319.0
16251930,weekday,6,319.0
16251930,weekday,7,319.0
16251930,weekday,8,319.0
16251930,weekday,9,319.0
16251930,weekday,10,319.0
16251930,weekday,11,319.0
16251930,weekday,12,319.0
16251930,weekend,1,204.0
16251930,weekend,2,319.0
16251930,weekend,3,319.0
16251930,weekend,4,319.0
16251930,weekend,5,319.0
16251930,weekend,6,319.0
16251930,weekend,7,319.0
16251930,weekend,8,319.0
16251930,weekend,9,319.0
16251930,weekend,10,319.0
16251930,weekend,11,319.0
16251930,weekend,12,319.0
16259348,weekday,1,415.3478260869565
16259348,weekday,2,271.8
16259348,weekday,3,439.0952380952381
16259348,weekday,4,426.3636363636364
16259348,weekday,5,462.54545454545456
16259348,weekday,6,439.2857142857143
16259348,weekday,7,569.5652173913044
16259348,weekday,8,577.952380952381
16259348,weekday,9,578.0
16259348,weekday,10,578.0
16259348,weekday,11,578.0
16259348,weekday,12,578.0
16259348,weekend,1,436.375
16259348,weekend,2,401.125
16259348,weekend,3,499.0
16259348,weekend,4,443.5
16259348,weekend,5,522.3333333333334
16259348,weekend,6,547.8888888888889
16259348,weekend,7,572.25
16259348,weekend,8,578.8
16259348,weekend,9,579.0
16259348,weekend,10,579.0
16259348,weekend,11,579.0
16259348,weekend,12,579.0
16260404,weekday,1,512.7391304347826
16260404,weekday,2,495.0
16260404,weekday,3,495.0
16260404,weekday,4,495.0
16260404,weekday,5,499.1818181818182
16260404,weekday,6,515.8571428571429
16260404,weekday,7,527.304347826087
16260404,weekday,8,529.0
16260404,weekday,9,529.0
16260404,weekday,10,529.0
16260404,weekday,11,529.0
16260404,weekday,12,529.0
16260404,weekend,1,552.75
16260404,weekend,2,495.0
16260404,weekend,3,495.0
16260404,weekend,4,496.125
16260404,weekend,5,552.0
16260404,weekend,6,594.5555555555555
16260404,weekend,7,608.0
16260404,weekend,8,610.5
16260404,weekend,9,610.5
16260404,weekend,10,610.5
16260404,weekend,11,610.5
16260404,weekend,12,610.5
16265448,weekday,1,250.0
16265448,weekday,2,250.0
16265448,weekday,3,250.0
16265448,weekday,4,272.72727272727275
16265448,weekday,5,250.0
16265448,weekday,6,285.7142857142857
16265448,weekday,7,254.34782608695653
16265448,weekday,8,250.0
16265448,weekday,9,250.0
16265448,weekday,10,250.0
16265448,weekday,11,250.0
16265448,weekday,12,250.0
16265448,weekend,1,250.0
16265448,weekend,2,250.0
16265448,weekend,3,290.0
16265448,weekend,4,325.0
16265448,weekend,5,300.0
16265448,weekend,6,344.44444444444446
16265448,weekend,7,312.5
16265448,weekend,8,300.0
16265448,weekend,9,250.0
16265448,weekend,10,250.0
16265448,weekend,11,250.0
16265448,weekend,12,250.0
16273069,weekday,1,132.47826086956522
16273069,weekday,2,151.0
16273069,weekday,3,153.85714285714286
16273069,weekday,4,173.45454545454547
16273069,weekday,5,151.0
16273069,weekday,6,151.0
16273069,weekday,7,151.0
16273069,weekday,8,151.0
16273069,weekday,9,151.0
16273069,weekday,10,151.0
16273069,weekday,11,151.0
16273069,weekday,12,151.0
16273069,weekend,1,211.625
16273069,weekend,2,229.0
16273069,weekend,3,249.0
16273069,weekend,4,299.0
16273069,weekend,5,249.0
16273069,weekend,6,249.0
16273069,weekend,7,249.0
16273069,weekend,8,249.0
16273069,weekend,9,249.0
16273069,weekend,10,249.0
16273069,weekend,11,249.0
16273069,weekend,12,249.0
16274647,weekday,1,101.08695652173913
16274647,weekday,2,75.0
16274647,weekday,3,113.0952380952381
16274647,weekday,4,125.0
16274647,weekday,5,125.0
16274647,weekday,6,125.0
16274647,weekday,7,125.0
16274647,weekday,8,125.0
16274647,weekday,9,125.0
16274647,weekday,10,125.0
16274647,weekday,11,125.0
16274647,weekday,12,125.0
16274647,weekend,1,100.0
16274647,weekend,2,100.0
16274647,weekend,3,100.0
16274647,weekend,4,100.0
16274647,weekend,5,100.0
16274647,weekend,6,100.0
16274647,weekend,7,100.0
16274647,weekend,8,100.0
16274647,weekend,9,100.0
16274647,weekend,10,100.0
16274647,weekend,11,100.0
16274647,weekend,12,100.0
16276120,weekday,1,47.21739130434783
16276120,weekday,2,30.25
16276120,weekday,3,31.571428571428573
16276120,weekday,4,30.818181818181817
16276120,weekday,5,31.863636363636363
16276120,weekday,6,33.04761904761905
16276120,weekday,7,56.869565217391305
16276120,weekday,8,62.95238095238095
16276120,weekday,9,63.0
16276120,weekday,10,63.0
16276120,weekday,11,63.0
16276120,weekday,12,63.0
16276120,weekend,1,46.75
16276120,weekend,2,31.5
16276120,weekend,3,31.8
16276120,weekend,4,31.0
16276120,weekend,5,32.333333333333336
16276120,weekend,6,34.666666666666664
16276120,weekend,7,61.5
16276120,weekend,8,62.8
16276120,weekend,9,63.0
16276120,weekend,10,63.0
16276120,weekend,11,63.0
16276120,weekend,12,63.0
16283646,weekday,1,105.0
16283646,weekday,2,105.0
16283646,weekday,3,105.0
16283646,weekday,4,105.0
16283646,weekday,5,105.0
16283646,weekday,6,105.0
16283646,weekday,7,105.0
16283646,weekday,8,105.0
16283646,weekday,9,105.0
16283646,weekday,10,105.0
16283646,weekday,11,105.0
16283646,weekday,12,105.0
16283646,weekend,1,105.0
16283646,weekend,2,105.0
16283646,weekend,3,105.0
16283646,weekend,4,105.0
16283646,weekend,5,105.0
16283646,weekend,6,105.0
16283646,weekend,7,105.0
16283646,weekend,8,105.0
16283646,weekend,9,105.0
16283646,weekend,10,105.0
16283646,weekend,11,105.0
16283646,weekend,12,105.0
16284438,weekday,1,117.26086956521739
16284438,weekday,2,110.1
16284438,weekday,3,126.61904761904762
16284438,weekday,4,136.27272727272728
16284438,weekday,5,140.8181818181818
16284438,weekday,6,158.04761904761904
16284438,weekday,7,123.30434782608695
16284438,weekday,8,123.14285714285714
16284438,weekday,9,121.27272727272727
16284438,weekday,10,128.95652173913044
16284438,weekday,11,117.3
16284438,weekday,12,116.17391304347827
16284438,weekend,1,158.375
16284438,weekend,2,197.875
16284438,weekend,3,268.3
16284438,weekend,4,320.125
16284438,weekend,5,318.6666666666667
16284438,weekend,6,345.44444444444446
16284438,weekend,7,267.0
16284438,weekend,8,250.9
16284438,weekend,9,254.0
16284438,weekend,10,273.75
16284438,weekend,11,237.5
16284438,weekend,12,193.125
16284920,weekday,1,97.08695652173913
16284920,weekday,2,95.0
16284920,weekday,3,95.0952380952381
16284920,weekday,4,95.27272727272727
16284920,weekday,5,110.0
16284920,weekday,6,118.52380952380952
16284920,weekday,7,100.8695652173913
16284920,weekday,8,99.0
16284920,weekday,9,99.0
16284920,weekday,10,99.0
16284920,weekday,11,99.0
16284920,weekday,12,99.0
16284920,weekend,1,123.0
16284920,weekend,2,155.0
16284920,weekend,3,155.0
16284920,weekend,4,155.0
16284920,weekend,5,115.33333333333333
16284920,weekend,6,126.22222222222223
16284920,weekend,7,122.75
16284920,weekend,8,126.0
16284920,weekend,9,126.0
16284920,weekend,10,126.0
16284920,weekend,11,126.0
16284920,weekend,12,126.0
16295563,weekday,1,410.95652173913044
16295563,weekday,2,139.8
16295563,weekday,3,252.38095238095238
16295563,weekday,4,346.8181818181818
16295563,weekday,5,401.3636363636364
16295563,weekday,6,463.8095238095238
16295563,weekday,7,392.17391304347825
16295563,weekday,8,404.2857142857143
16295563,weekday,9,640.0
16295563,weekday,10,640.0
16295563,weekday,11,640.0
16295563,weekday,12,640.0
16295563,weekend,1,420.0
16295563,weekend,2,237.0
16295563,weekend,3,421.4
16295563,weekend,4,565.0
16295563,weekend,5,540.0
16295563,weekend,6,573.3333333333334
16295563,weekend,7,640.0
16295563,weekend,8,640.0
16295563,weekend,9,640.0
16295563,weekend,10,640.0
16295563,weekend,11,640.0
16295563,weekend,12,640.0
16302159,weekday,1,600.0
16302159,weekday,2,600.0
16302159,weekday,3,600.0
16302159,weekday,4,600.0
16302159,weekday,5,600.0
16302159,weekday,6,600.0
16302159,weekday,7,600.0
16302159,weekday,8,600.0
16302159,weekday,9,600.0
16302159,weekday,10,600.0
16302159,weekday,11,600.0
16302159,weekday,12,600.0
16302159,weekend,1,600.0
16302159,weekend,2,600.0
16302159,weekend,3,600.0
16302159,weekend,4,600.0
16302159,weekend,5,600.0
16302159,weekend,6,600.0
16302159,weekend,7,600.0
16302159,weekend,8,600.0
16302159,weekend,9,600.0
16302159,weekend,10,600.0
16302159,weekend,11,600.0
16302159,weekend,12,600.0
16302619,weekday,1,180.47826086956522
16302619,weekday,2,140.65
16302619,weekday,3,207.61904761904762
16302619,weekday,4,295.1818181818182
16302619,weekday,5,319.3636363636364
16302619,weekday,6,373.6666666666667
16302619,weekday,7,291.1304347826087
16302619,weekday,8,285.04761904761904
16302619,weekday,9,281.22727272727275
16302619,weekday,10,289.4347826086956
16302619,weekday,11,240.75
16302619,weekday,12,221.34782608695653
16302619,weekend,1,297.5
16302619,weekend,2,356.875
16302619,weekend,3,544.5
16302619,weekend,4,696.875
16302619,weekend,5,725.0
16302619,weekend,6,815.6666666666666
16302619,weekend,7,637.625
16302619,weekend,8,597.4
16302619,weekend,9,605.5
16302619,weekend,10,622.125
16302619,weekend,11,514.3
16302619,weekend,12,418.5
16310355,weekday,1,105.08695652173913
16310355,weekday,2,87.8
16310355,weekday,3,169.1904761904762
16310355,weekday,4,169.5
16310355,weekday,5,170.5909090909091
16310355,weekday,6,166.9047619047619
16310355,weekday,7,153.2173913043478
16310355,weekday,8,150.38095238095238
16310355,weekday,9,170.77272727272728
16310355,weekday,10,163.7826086956522
16310355,weekday,11,145.05
16310355,weekday,12,161.34782608695653
16310355,weekend,1,114.75
16310355,weekend,2,133.25
16310355,weekend,3,190.8
16310355,weekend,4,231.5
16310355,weekend,5,217.44444444444446
16310355,weekend,6,210.55555555555554
16310355,weekend,7,197.75
16310355,weekend,8,195.0
16310355,weekend,9,208.0
16310355,weekend,10,197.0
16310355,weekend,11,177.6
16310355,weekend,12,172.125
16310360,weekday,1,239.34782608695653
16310360,weekday,2,185.35
16310360,weekday,3,329.6666666666667
16310360,weekday,4,372.77272727272725
16310360,weekday,5,352.72727272727275
16310360,weekday,6,369.9047619047619
16310360,weekday,7,329.39130434782606
16310360,weekday,8,309.0
16310360,weekday,9,353.22727272727275
16310360,weekday,10,323.4347826086956
16310360,weekday,11,361.2
16310360,weekday,12,493.1304347826087
16310360,weekend,1,410.0
16310360,weekend,2,522.5
16310360,weekend,3,753.0
16310360,weekend,4,831.75
16310360,weekend,5,831.0
16310360,weekend,6,806.1111111111111
16310360,weekend,7,789.125
16310360,weekend,8,780.7
16310360,weekend,9,813.25
16310360,weekend,10,792.75
16310360,weekend,11,705.6
16310360,weekend,12,654.375
16310374,weekday,1,172.8695652173913
16310374,weekday,2,143.4
16310374,weekday,3,245.52380952380952
16310374,weekday,4,268.72727272727275
16310374,weekday,5,258.72727272727275
16310374,weekday,6,279.95238095238096
16310374,weekday,7,247.1304347826087
16310374,weekday,8,235.0952380952381
16310374,weekday,9,258.1818181818182
16310374,weekday,10,242.8695652173913
16310374,weekday,11,249.75
16310374,weekday,12,321.0
16310374,weekend,1,287.25
16310374,weekend,2,357.25
16310374,weekend,3,500.0
16310374,weekend,4,566.75
16310374,weekend,5,533.6666666666666
16310374,weekend,6,531.6666666666666
16310374,weekend,7,494.75
16310374,weekend,8,496.2
16310374,weekend,9,531.75
16310374,weekend,10,529.0
16310374,weekend,11,464.9
16310374,weekend,12,439.75
16310385,weekday,1,209.69565217391303
16310385,weekday,2,177.7
16310385,weekday,3,236.42857142857142
16310385,weekday,4,285.22727272727275
16310385,weekday,5,264.04545454545456
16310385,weekday,6,281.6190476190476
16310385,weekday,7,233.6086956521739
16310385,weekday,8,206.38095238095238
16310385,weekday,9,263.1363636363636
16310385,weekday,10,228.47826086956522
16310385,weekday,11,299.05
16310385,weekday,12,460.7826086956522
16310385,weekend,1,419.0
16310385,weekend,2,523.75
16310385,weekend,3,773.0
16310385,weekend,4,846.0
16310385,weekend,5,841.4444444444445
16310385,weekend,6,772.3333333333334
16310385,weekend,7,764.25
16310385,weekend,8,747.8
16310385,weekend,9,830.75
16310385,weekend,10,817.0
16310385,weekend,11,705.3
16310385,weekend,12,665.375
16310387,weekday,1,156.2173913043478
16310387,weekday,2,135.75
16310387,weekday,3,215.95238095238096
16310387,weekday,4,214.86363636363637
16310387,weekday,5,216.3181818181818
16310387,weekday,6,221.04761904761904
16310387,weekday,7,205.17391304347825
16310387,weekday,8,204.1904761904762
16310387,weekday,9,216.4090909090909
16310387,weekday,10,212.56521739130434
16310387,weekday,11,194.05
16310387,weekday,12,200.34782608695653
16310387,weekend,1,162.75
16310387,weekend,2,172.0
16310387,weekend,3,230.8
16310387,weekend,4,274.25
16310387,weekend,5,246.55555555555554
16310387,weekend,6,255.22222222222223
16310387,weekend,7,223.25
16310387,weekend,8,226.2
16310387,weekend,9,245.25
16310387,weekend,10,243.5
16310387,weekend,11,216.6
16310387,weekend,12,210.125
16310395,weekday,1,137.2608695652174
16310395,weekday,2,107.9
16310395,weekday,3,185.57142857142858
16310395,weekday,4,194.13636363636363
16310395,weekday,5,191.0909090909091
16310395,weekday,6,198.0
16310395,weekday,7,180.82608695652175
16310395,weekday,8,175.76190476190476
16310395,weekday,9,191.0
16310395,weekday,10,182.8695652173913
16310395,weekday,11,188.15
16310395,weekday,12,220.2173913043478
16310395,weekend,1,170.5
16310395,weekend,2,203.0
16310395,weekend,3,277.8
16310395,weekend,4,315.0
16310395,weekend,5,303.8888888888889
16310395,weekend,6,295.8888888888889
16310395,weekend,7,276.75
16310395,weekend,8,277.0
16310395,weekend,9,297.25
16310395,weekend,10,289.0
16310395,weekend,11,261.1
16310395,weekend,12,255.125
16310397,weekday,1,192.34782608695653
16310397,weekday,2,193.0
16310397,weekday,3,252.38095238095238
16310397,weekday,4,297.04545454545456
16310397,weekday,5,277.0
16310397,weekday,6,302.95238095238096
16310397,weekday,7,249.82608695652175
16310397,weekday,8,229.0
16310397,weekday,9,275.95454545454544
16310397,weekday,10,247.91304347826087
16310397,weekday,11,257.0
16310397,weekday,12,382.0
