id,last_scraped,host_since,host_listings_count,host_is_superhost,host_identity_verified,neighbourhood_cleansed,latitude,longitude,room_type,property_type,accommodates,bathrooms,bedrooms,bed_type,price,security_deposit,cleaning_fee,review_scores_rating,number_of_reviews,review_scores_cleanliness,review_scores_location,review_scores_communication,review_scores_checkin,review_scores_value,instant_bookable,is_business_travel_ready,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,has_availability,is_review,days_host
23394905,2019-01-17,2016-06-18,102,f,f,District 21,36.152347189733106,-86.8033723862752,Entire home/apt,Apartment,5,1.0,1,Real Bed,79.0,0.0,35.0,87.0,27,8.0,10.0,10.0,10.0,8.0,t,f,super_strict_60,f,f,t,True,943
23395199,2019-01-17,2016-07-26,79,f,f,District 19,36.16893782537566,-86.7819714703548,Entire home/apt,Apartment,4,1.0,0,Real Bed,314.0,300.0,100.0,78.0,8,9.0,9.0,7.0,9.0,8.0,t,f,flexible,f,f,t,True,905
23395331,2019-01-17,2016-06-18,102,f,f,District 21,36.15235468130448,-86.80355042944473,Entire home/apt,Apartment,3,1.0,1,Real Bed,134.0,0.0,35.0,98.0,47,10.0,10.0,10.0,10.0,10.0,t,f,super_strict_60,f,f,t,True,943
23395469,2019-01-17,2017-10-11,1,f,f,District 16,36.10032438844427,-86.73427573567007,Entire home/apt,Apartment,4,1.0,1,Real Bed,105.0,250.0,50.0,99.0,48,10.0,10.0,10.0,10.0,10.0,t,f,flexible,f,f,t,True,463
23395475,2019-01-17,2016-07-26,79,f,f,District 19,36.169273723685286,-86.7820395800469,Entire home/apt,Apartment,4,1.0,0,Real Bed,314.0,300.0,100.0,89.0,14,9.0,9.0,10.0,10.0,9.0,t,f,flexible,f,f,t,True,905
23397147,2019-01-17,2018-02-20,6,t,f,District 21,36.1746019839824,-86.81034855764635,Private room,House,2,1.0,1,Real Bed,100.0,0.0,30.0,98.0,118,10.0,9.0,10.0,10.0,10.0,f,f,strict_14_with_grace_period,f,f,t,True,331
23399882,2019-01-17,2018-02-20,1,t,f,District 6,36.18428623594161,-86.74336357924831,Entire home/apt,Loft,3,1.0,1,Real Bed,108.0,0.0,50.0,100.0,75,10.0,10.0,10.0,10.0,10.0,t,f,moderate,f,f,t,True,331
23401366,2019-01-17,2018-02-20,2,t,f,District 7,36.188378642750685,-86.71748280447945,Entire home/apt,Guest suite,4,1.0,2,Real Bed,150.0,100.0,50.0,99.0,20,10.0,10.0,10.0,10.0,10.0,f,f,moderate,f,f,t,True,331
23401443,2019-01-17,2015-12-27,85,f,f,District 19,36.16786567772228,-86.78256901797467,Entire home/apt,Apartment,6,1.0,1,Real Bed,77.0,100.0,55.0,96.0,85,10.0,10.0,10.0,10.0,9.0,t,f,strict_14_with_grace_period,f,f,t,True,1117
23402371,2019-01-17,2015-04-14,2,t,t,District 5,36.19094301135565,-86.76453624964194,Private room,House,4,1.0,1,Real Bed,89.0,200.0,25.0,99.0,26,10.0,9.0,10.0,10.0,10.0,f,f,strict_14_with_grace_period,f,f,t,True,1374
23407759,2019-01-17,2016-07-26,79,f,f,District 19,36.1675228185927,-86.7824641076149,Entire home/apt,Apartment,4,1.0,0,Real Bed,314.0,300.0,100.0,90.0,12,9.0,10.0,10.0,10.0,9.0,t,f,flexible,f,f,t,True,905
23408128,2019-01-17,2016-07-26,79,f,f,District 19,36.16884952989118,-86.78428643662369,Entire home/apt,Apartment,4,1.0,0,Real Bed,314.0,300.0,100.0,90.0,8,9.0,10.0,10.0,10.0,8.0,t,f,flexible,f,f,t,True,905
23408430,2019-01-17,2016-07-26,79,f,f,District 19,36.16717985666746,-86.78367394799412,Entire home/apt,Apartment,4,1.0,0,Real Bed,314.0,300.0,100.0,82.0,11,9.0,9.0,9.0,9.0,8.0,t,f,flexible,f,f,t,True,905
23408708,2019-01-17,2016-07-26,79,f,f,District 19,36.16790479869632,-86.78361914766948,Entire home/apt,Apartment,4,1.0,0,Real Bed,314.0,300.0,100.0,78.0,9,8.0,8.0,10.0,10.0,7.0,t,f,flexible,f,f,t,True,905
23413611,2019-01-17,2015-11-20,20,t,f,District 17,36.138585432960575,-86.7968866548187,Entire home/apt,Apartment,5,1.0,2,Real Bed,130.0,0.0,95.0,97.0,58,10.0,10.0,10.0,10.0,10.0,f,f,moderate,f,f,t,True,1154
23416134,2019-01-17,2018-02-21,3,t,f,District 33,36.00941470330635,-86.62389117907699,Private room,House,6,1.0,2,Real Bed,100.0,0.0,50.0,100.0,27,10.0,10.0,10.0,10.0,10.0,t,f,moderate,f,f,t,True,330
23419789,2019-01-17,2016-02-03,74,f,f,District 5,36.17511887238196,-86.76419639745359,Entire home/apt,Apartment,6,2.0,2,Real Bed,22.0,500.0,127.0,96.0,25,10.0,9.0,10.0,10.0,10.0,t,f,strict_14_with_grace_period,f,f,t,True,1079
23419825,2019-01-17,2017-10-23,6,t,f,District 17,36.1218788614975,-86.775031415799,Entire home/apt,Townhouse,8,2.5,3,Real Bed,200.0,500.0,175.0,92.0,10,10.0,10.0,9.0,10.0,9.0,t,f,moderate,f,f,t,True,451
23421338,2019-01-17,2015-11-20,20,t,f,District 17,36.13824367827443,-86.79502510301384,Entire home/apt,Apartment,5,1.0,2,Real Bed,146.0,0.0,95.0,95.0,34,9.0,10.0,10.0,10.0,10.0,f,f,moderate,f,f,t,True,1154
23421373,2019-01-17,2017-08-06,8,f,f,District 18,36.134450255024994,-86.80222520249832,Entire home/apt,House,6,2.0,2,Real Bed,350.0,250.0,120.0,93.0,14,9.0,10.0,9.0,9.0,9.0,t,f,strict_14_with_grace_period,f,f,t,True,529
23427043,2019-01-17,2018-02-20,6,t,f,District 21,36.174657922964364,-86.81100567232046,Private room,House,2,1.0,1,Real Bed,100.0,0.0,30.0,97.0,111,10.0,9.0,10.0,10.0,10.0,f,f,strict_14_with_grace_period,f,f,t,True,331
23428458,2019-01-17,2014-11-05,90,f,f,District 15,36.22091886331547,-86.70436561040094,Entire home/apt,Condominium,6,2.0,2,Real Bed,239.0,0.0,99.0,100.0,3,10.0,10.0,10.0,9.0,10.0,f,f,strict_14_with_grace_period,f,f,t,True,1534
23428671,2019-01-17,2018-02-20,6,t,f,District 21,36.174521730317494,-86.81100213971473,Private room,House,2,1.0,1,Real Bed,100.0,0.0,30.0,98.0,101,10.0,9.0,10.0,10.0,10.0,f,f,strict_14_with_grace_period,f,f,t,True,331
23433395,2019-01-17,2014-07-02,2,f,t,District 5,36.18053002594155,-86.77325864363799,Private room,Townhouse,2,1.0,1,Real Bed,70.0,0.0,0.0,99.0,52,10.0,9.0,10.0,10.0,10.0,f,f,flexible,f,f,t,True,1660
23435519,2019-01-17,2017-05-30,28,f,f,District 19,36.146006397910405,-86.79171555811978,Entire home/apt,Apartment,4,1.0,1,Real Bed,115.0,0.0,45.0,97.0,63,10.0,10.0,10.0,10.0,9.0,t,f,strict_14_with_grace_period,f,f,t,True,597
23435742,2019-01-17,2014-05-19,1,t,f,District 17,36.13133500617071,-86.77124805670051,Private room,House,3,1.0,1,Real Bed,85.0,300.0,50.0,97.0,20,10.0,10.0,10.0,10.0,10.0,t,f,moderate,f,f,t,True,1704
23435859,2019-01-17,2017-05-30,28,f,f,District 19,36.144846608698366,-86.79146667891142,Entire home/apt,Apartment,4,1.0,1,Real Bed,120.0,0.0,45.0,94.0,69,10.0,10.0,10.0,10.0,9.0,t,f,strict_14_with_grace_period,f,f,t,True,597
23435910,2019-01-17,2015-09-17,1,t,f,District 18,36.13037541308169,-86.78902758174013,Entire home/apt,Cottage,4,1.0,1,Real Bed,200.0,0.0,60.0,98.0,21,10.0,10.0,10.0,10.0,9.0,t,f,moderate,f,f,t,True,1218
23438404,2019-01-17,2017-03-08,5,t,t,District 19,36.173332898807416,-86.78172440309771,Entire home/apt,Condominium,6,1.0,1,Real Bed,120.0,0.0,75.0,97.0,39,10.0,9.0,10.0,10.0,10.0,t,f,strict_14_with_grace_period,f,f,t,True,680
23444609,2019-01-17,2016-07-26,79,f,f,District 19,36.16763842359083,-86.78281823575371,Entire home/apt,Apartment,4,1.0,0,Real Bed,314.0,300.0,100.0,85.0,13,10.0,9.0,9.0,10.0,8.0,t,f,flexible,f,f,t,True,905
23446401,2019-01-17,2017-10-24,26,t,f,District 21,36.15771244991535,-86.81643286270744,Entire home/apt,House,10,2.5,3,Real Bed,199.0,0.0,179.0,99.0,30,10.0,9.0,10.0,10.0,10.0,t,f,moderate,f,f,t,True,450
23450038,2019-01-17,2014-02-01,1,t,f,District 19,36.15208637744807,-86.78844248088551,Entire home/apt,House,12,4.5,4,Real Bed,149.0,0.0,350.0,99.0,33,10.0,10.0,10.0,10.0,10.0,t,f,strict_14_with_grace_period,f,f,t,True,1811
23450522,2019-01-17,2017-04-04,96,t,f,District 21,36.14888822913108,-86.80546081795431,Entire home/apt,Apartment,6,2.0,2,Real Bed,143.0,0.0,100.0,97.0,45,10.0,10.0,10.0,10.0,9.0,t,f,moderate,f,f,t,True,653
23451052,2019-01-17,2017-04-04,96,t,f,District 21,36.148973586142894,-86.80693681001053,Entire home/apt,Apartment,4,1.0,1,Real Bed,103.0,0.0,70.0,94.0,31,9.0,10.0,10.0,9.0,9.0,t,f,moderate,f,f,t,True,653
23451644,2019-01-17,2015-01-15,1,f,t,District 15,36.16247021116194,-86.71090616279163,Entire home/apt,House,6,1.0,2,Real Bed,60.0,100.0,100.0,90.0,48,8.0,10.0,10.0,10.0,9.0,t,f,moderate,f,f,t,True,1463
23451807,2019-01-17,2015-04-10,17,t,f,District 24,36.153230191862406,-86.82489981000091,Entire home/apt,House,10,3.5,3,Real Bed,199.0,500.0,250.0,98.0,35,10.0,9.0,10.0,10.0,9.0,f,f,strict_14_with_grace_period,f,f,t,True,1378
23452096,2019-01-17,2017-04-04,96,t,f,District 21,36.14880510270624,-86.80719136800671,Entire home/apt,Apartment,6,2.0,2,Real Bed,142.0,0.0,100.0,95.0,38,9.0,10.0,10.0,9.0,9.0,t,f,moderate,f,f,t,True,653
23452538,2019-01-17,2017-04-04,96,t,f,District 21,36.15034499329465,-86.80567171226014,Entire home/apt,Apartment,4,1.0,1,Real Bed,103.0,0.0,70.0,99.0,43,10.0,10.0,10.0,10.0,10.0,t,f,moderate,f,f,t,True,653
23453199,2019-01-17,2017-04-04,96,t,f,District 21,36.15091418989585,-86.80706997122104,Entire home/apt,Apartment,4,1.0,1,Real Bed,103.0,0.0,70.0,94.0,37,9.0,10.0,10.0,9.0,9.0,t,f,moderate,f,f,t,True,653
23453784,2019-01-17,2017-04-04,96,t,f,District 21,36.14937408015326,-86.80566959041208,Entire home/apt,Apartment,4,1.0,1,Real Bed,103.0,0.0,70.0,96.0,56,10.0,10.0,10.0,9.0,9.0,t,f,moderate,f,f,t,True,653
23454572,2019-01-17,2017-04-04,96,t,f,District 21,36.15099119151364,-86.80548214060701,Entire home/apt,Apartment,4,1.0,1,Real Bed,103.0,0.0,70.0,93.0,32,9.0,10.0,10.0,10.0,9.0,t,f,moderate,f,f,t,True,653
23454826,2019-01-17,2017-03-22,1,f,f,District 30,36.07942682326418,-86.7130447183674,Entire home/apt,House,8,1.5,2,Real Bed,99.0,0.0,69.0,84.0,25,8.0,8.0,9.0,10.0,8.0,t,f,strict_14_with_grace_period,f,f,t,True,666
23454844,2019-01-17,2017-04-04,96,t,f,District 21,36.15028082506911,-86.80584663261519,Entire home/apt,Apartment,4,1.0,1,Real Bed,103.0,0.0,70.0,96.0,32,10.0,10.0,10.0,10.0,9.0,t,f,moderate,f,f,t,True,653
23456146,2019-01-17,2015-09-25,8,t,f,District 8,36.21701374432787,-86.7580269335178,Entire home/apt,House,4,2.0,2,Real Bed,150.0,0.0,150.0,98.0,8,10.0,9.0,10.0,10.0,10.0,t,f,strict_14_with_grace_period,f,f,t,True,1210
23464711,2019-01-17,2015-04-10,17,t,f,District 21,36.1541279241229,-86.82309340657369,Entire home/apt,House,10,3.5,3,Real Bed,199.0,500.0,250.0,98.0,29,10.0,10.0,10.0,10.0,9.0,f,f,strict_14_with_grace_period,f,f,t,True,1378
23465991,2019-01-17,2016-01-24,1,t,f,District 19,36.16967147434737,-86.7950189688038,Entire home/apt,House,8,2.5,3,Real Bed,795.0,500.0,145.0,99.0,29,10.0,9.0,10.0,10.0,10.0,f,f,strict_14_with_grace_period,f,f,t,True,1089
23467130,2019-01-17,2017-04-04,1,f,t,District 21,36.14292594198675,-86.82105976424955,Private room,Apartment,1,1.0,1,Real Bed,40.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,f,f,flexible,f,f,t,False,653
23480720,2019-01-17,2016-02-13,1,t,f,District 17,36.13291762543376,-86.78208244088215,Entire home/apt,Townhouse,9,3.0,3,Real Bed,399.0,500.0,195.0,100.0,12,10.0,10.0,10.0,10.0,10.0,t,f,strict_14_with_grace_period,f,f,t,True,1069
23488754,2019-01-17,2017-05-20,1,f,f,District 33,36.057790312204524,-86.59860306462635,Private room,Bed and breakfast,2,1.0,1,Real Bed,50.0,0.0,0.0,96.0,30,9.0,9.0,10.0,10.0,10.0,t,f,moderate,f,f,t,True,607
23496437,2019-01-17,2017-10-24,26,t,f,District 21,36.15653614002441,-86.81723756405754,Entire home/apt,Townhouse,10,2.5,3,Real Bed,290.0,0.0,219.0,100.0,18,10.0,10.0,10.0,10.0,10.0,t,f,moderate,f,f,t,True,450
23496565,2019-01-17,2018-02-26,1,f,f,District 6,36.172821112094105,-86.7634887056328,Entire home/apt,Condominium,3,1.0,1,Real Bed,70.0,500.0,75.0,0.0,1,0.0,0.0,0.0,0.0,0.0,f,f,strict_14_with_grace_period,f,f,t,False,325
23496871,2019-01-17,2017-10-24,26,t,f,District 21,36.158483965478,-86.8160523569062,Entire home/apt,House,10,2.5,3,Real Bed,349.0,0.0,219.0,98.0,19,10.0,9.0,10.0,10.0,10.0,t,f,moderate,f,f,t,True,450
23497035,2019-01-17,2017-10-24,26,t,f,District 21,36.16019015082939,-86.81907544230377,Entire home/apt,House,10,2.5,3,Real Bed,229.0,0.0,179.0,100.0,17,10.0,9.0,10.0,10.0,10.0,t,f,moderate,f,f,t,True,450
23497586,2019-01-17,2018-02-26,1,t,f,District 17,36.13100534475353,-86.77091954299068,Entire home/apt,House,10,2.5,3,Real Bed,300.0,0.0,150.0,100.0,41,10.0,10.0,10.0,10.0,10.0,t,f,flexible,f,f,t,True,325
23498059,2019-01-17,2017-11-27,3,f,f,District 19,36.182093014233224,-86.79513080336477,Entire home/apt,Townhouse,6,1.0,2,Real Bed,177.0,300.0,125.0,100.0,2,9.0,10.0,10.0,9.0,10.0,f,f,strict_14_with_grace_period,f,f,t,True,416
23503883,2019-01-17,2014-09-21,2,t,t,District 6,36.185227698940466,-86.71428141539734,Entire home/apt,Townhouse,4,1.0,2,Real Bed,125.0,300.0,100.0,99.0,18,10.0,10.0,10.0,10.0,10.0,f,f,moderate,f,f,t,True,1579
23504313,2019-01-17,2018-01-12,5,t,f,District 19,36.16064203212204,-86.7773315634798,Entire home/apt,Loft,12,1.5,1,Real Bed,999.0,500.0,225.0,100.0,15,10.0,10.0,10.0,10.0,10.0,f,f,strict_14_with_grace_period,f,f,t,True,370
23508371,2019-01-17,2017-05-30,28,f,f,District 19,36.14587292030539,-86.7927004045207,Entire home/apt,Apartment,4,1.0,1,Real Bed,125.0,0.0,45.0,94.0,67,10.0,9.0,10.0,10.0,9.0,t,f,strict_14_with_grace_period,f,f,t,True,597
23517113,2019-01-17,2018-02-01,1,f,f,District 22,36.072352288118175,-86.98267982377727,Private room,Apartment,2,1.0,1,Real Bed,40.0,0.0,5.0,100.0,1,10.0,10.0,10.0,10.0,8.0,t,f,flexible,f,f,t,True,350
23538117,2019-01-17,2015-11-29,1,t,t,District 18,36.135363350980526,-86.80371115282414,Shared room,Apartment,1,1.0,1,Real Bed,30.0,0.0,10.0,98.0,28,10.0,10.0,10.0,10.0,10.0,t,f,moderate,f,f,t,True,1145
23546046,2019-01-17,2016-02-20,1,t,t,District 7,36.20137922859916,-86.69899533664824,Entire home/apt,House,8,2.0,3,Real Bed,80.0,2500.0,150.0,100.0,18,10.0,10.0,10.0,10.0,10.0,f,f,moderate,f,f,t,True,1062
23546500,2019-01-17,2016-02-15,14,t,t,District 21,36.15492415919778,-86.79686221225906,Entire home/apt,Loft,8,1.5,1,Real Bed,85.0,0.0,50.0,95.0,88,9.0,10.0,10.0,10.0,10.0,t,f,strict_14_with_grace_period,f,f,t,True,1067
23546805,2019-01-17,2010-12-15,28,f,f,District 17,36.145269404025896,-86.78355095410534,Entire home/apt,Townhouse,12,3.5,4,Real Bed,662.0,0.0,225.0,70.0,4,10.0,9.0,7.0,8.0,7.0,t,f,strict_14_with_grace_period,f,f,t,True,2955
23547324,2019-01-17,2016-02-15,14,t,t,District 21,36.15586363128665,-86.79775587893549,Entire home/apt,Condominium,8,1.5,1,Real Bed,85.0,0.0,50.0,95.0,103,10.0,10.0,10.0,10.0,10.0,t,f,strict_14_with_grace_period,f,f,t,True,1067
23548445,2019-01-17,2015-11-20,20,t,f,District 17,36.13867623932899,-86.79639009462015,Entire home/apt,Apartment,3,1.0,1,Real Bed,107.0,0.0,70.0,96.0,58,10.0,10.0,10.0,10.0,10.0,f,f,moderate,f,f,t,True,1154
23548803,2019-01-17,2015-11-20,20,t,f,District 17,36.13827844198874,-86.7970116102074,Entire home/apt,Apartment,3,1.0,1,Real Bed,97.0,0.0,70.0,95.0,68,10.0,10.0,10.0,10.0,10.0,f,f,moderate,f,f,t,True,1154
23564688,2019-01-17,2014-09-24,20,t,f,District 20,36.15997478828719,-86.85639890050886,Entire home/apt,Townhouse,12,4.0,4,Real Bed,300.0,300.0,200.0,99.0,36,10.0,10.0,10.0,10.0,10.0,t,f,moderate,f,f,t,True,1576
23564765,2019-01-17,2014-09-24,20,t,f,District 20,36.15925778622356,-86.85428865251616,Entire home/apt,Townhouse,10,3.5,3,Real Bed,250.0,300.0,175.0,98.0,32,10.0,9.0,10.0,10.0,9.0,t,f,moderate,f,f,t,True,1576
23582563,2019-01-17,2016-06-08,1,t,f,District 20,36.16146012513665,-86.8749778549233,Entire home/apt,Guest suite,4,1.0,0,Real Bed,105.0,0.0,65.0,100.0,41,10.0,10.0,10.0,10.0,10.0,f,f,moderate,f,f,t,True,953
23583290,2019-01-17,2015-03-05,1,f,f,District 6,36.17196136583704,-86.7479161545375,Entire home/apt,House,8,3.0,3,Real Bed,450.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,f,f,flexible,f,f,t,False,1414
23583757,2019-01-17,2014-02-01,11,t,f,District 21,36.15139355780284,-86.80041190628356,Entire home/apt,Condominium,5,1.0,2,Real Bed,149.0,100.0,75.0,97.0,61,10.0,10.0,10.0,10.0,10.0,t,f,strict_14_with_grace_period,f,f,t,True,1811
23589026,2019-01-17,2016-02-15,14,t,t,District 21,36.153117352797345,-86.80053756029942,Entire home/apt,Loft,6,1.5,1,Real Bed,90.0,0.0,45.0,96.0,102,10.0,10.0,10.0,10.0,10.0,t,f,flexible,f,f,t,True,1067
23589394,2019-01-17,2016-02-15,14,t,t,District 21,36.152704749828786,-86.80455053778948,Entire home/apt,Loft,6,1.5,1,Real Bed,85.0,0.0,40.0,98.0,123,10.0,10.0,10.0,10.0,10.0,t,f,strict_14_with_grace_period,f,f,t,True,1067
23589499,2019-01-17,2016-02-15,14,t,t,District 21,36.15155482289163,-86.80450704649346,Entire home/apt,Loft,6,1.5,1,Real Bed,89.0,0.0,40.0,96.0,104,10.0,10.0,10.0,10.0,10.0,t,f,flexible,f,f,t,True,1067
23596176,2019-01-17,2013-03-04,1,t,t,District 7,36.19373367833383,-86.71547459423576,Entire home/apt,House,8,2.5,3,Real Bed,325.0,0.0,100.0,99.0,19,10.0,10.0,10.0,10.0,10.0,t,f,moderate,f,f,t,True,2145
23597203,2019-01-17,2016-10-26,82,t,f,District 17,36.13731141063373,-86.79103286999897,Entire home/apt,Townhouse,10,3.5,3,Real Bed,249.0,299.0,150.0,97.0,33,10.0,10.0,10.0,10.0,10.0,t,f,strict_14_with_grace_period,f,f,t,True,813
23610411,2019-01-17,2016-02-21,1,f,f,District 27,36.06133045472904,-86.73614771862115,Entire home/apt,Apartment,3,1.0,1,Real Bed,90.0,100.0,10.0,100.0,4,10.0,9.0,10.0,10.0,10.0,t,f,flexible,f,f,t,True,1061
23621532,2019-01-17,2018-03-05,1,f,f,District 28,36.08307377812656,-86.66241769453363,Private room,House,6,2.5,2,Real Bed,100.0,250.0,40.0,0.0,0,0.0,0.0,0.0,0.0,0.0,t,f,flexible,f,f,t,False,318
23626524,2019-01-17,2018-03-05,1,t,f,District 19,36.15972422459246,-86.7833747860887,Entire home/apt,House,16,3.5,4,Real Bed,1495.0,500.0,300.0,100.0,22,10.0,10.0,10.0,10.0,10.0,t,f,strict_14_with_grace_period,f,f,t,True,318
23627263,2019-01-17,2014-05-30,2,f,t,District 20,36.153682913405326,-86.8626238394883,Entire home/apt,House,11,2.5,3,Real Bed,100.0,0.0,150.0,100.0,14,10.0,10.0,10.0,10.0,10.0,f,f,moderate,f,f,t,True,1693
23627435,2019-01-17,2018-03-05,2,t,f,District 29,36.093247012073064,-86.6340466053158,Private room,Townhouse,2,1.0,1,Real Bed,30.0,0.0,0.0,99.0,77,10.0,10.0,10.0,10.0,10.0,f,f,strict_14_with_grace_period,f,f,t,True,318
23630620,2019-01-17,2017-05-30,28,f,f,District 19,36.14602888464322,-86.7930011343828,Entire home/apt,Apartment,4,1.0,1,Real Bed,95.0,0.0,40.0,96.0,76,10.0,9.0,10.0,10.0,9.0,t,f,strict_14_with_grace_period,f,f,t,True,597
23631668,2019-01-17,2016-05-01,6,t,t,District 17,36.12442691127245,-86.77574326316851,Entire home/apt,House,10,3.0,5,Real Bed,195.0,500.0,225.0,90.0,22,9.0,9.0,10.0,10.0,9.0,f,f,strict_14_with_grace_period,f,f,t,True,991
23637392,2019-01-17,2018-03-05,1,f,f,District 19,36.16778464254036,-86.78385348580457,Entire home/apt,Apartment,4,1.0,1,Real Bed,99.0,100.0,95.0,83.0,25,9.0,9.0,9.0,9.0,9.0,t,f,strict_14_with_grace_period,f,f,t,True,318
23644187,2019-01-17,2018-03-06,1,t,f,District 11,36.220220145462015,-86.63011602992083,Entire home/apt,Townhouse,6,2.0,2,Real Bed,99.0,0.0,50.0,99.0,31,10.0,10.0,10.0,10.0,10.0,t,f,moderate,f,f,t,True,317
23644374,2019-01-17,2016-10-26,82,t,f,District 18,36.12934123930813,-86.79466700633844,Entire home/apt,House,8,3.0,3,Real Bed,340.0,299.0,125.0,100.0,15,10.0,10.0,10.0,10.0,10.0,f,f,strict_14_with_grace_period,f,f,t,True,813
23646000,2019-01-17,2016-12-14,1,t,f,District 17,36.135495665252414,-86.78776253845528,Entire home/apt,Townhouse,10,3.5,3,Real Bed,296.0,500.0,180.0,100.0,13,10.0,10.0,10.0,10.0,10.0,f,f,moderate,f,f,t,True,764
23651169,2019-01-17,2013-05-31,36,t,f,District 17,36.14536672981375,-86.7862486678512,Entire home/apt,House,10,3.5,3,Real Bed,385.0,500.0,220.0,99.0,19,10.0,10.0,10.0,10.0,10.0,t,f,strict_14_with_grace_period,f,f,t,True,2057
23653165,2019-01-17,2015-11-20,20,t,f,District 17,36.138737295640716,-86.79553280349741,Entire home/apt,Apartment,5,1.0,1,Real Bed,122.0,0.0,80.0,97.0,66,10.0,10.0,10.0,10.0,10.0,t,f,moderate,f,f,t,True,1154
23655356,2019-01-17,2016-12-07,96,f,f,District 17,36.134155807374576,-86.7816415952691,Entire home/apt,House,8,3.5,3,Real Bed,140.0,0.0,269.0,90.0,2,10.0,10.0,8.0,9.0,9.0,t,f,super_strict_30,f,f,t,True,771
23661655,2019-01-17,2015-02-19,1,f,t,District 7,36.19499240814253,-86.70872516837947,Entire home/apt,House,10,2.5,4,Real Bed,300.0,200.0,150.0,97.0,24,10.0,10.0,10.0,10.0,10.0,f,f,moderate,f,f,t,True,1428
23663548,2019-01-17,2010-06-11,7,t,t,District 5,36.178743351450464,-86.75361510734926,Entire home/apt,Bungalow,7,2.5,3,Real Bed,170.0,300.0,140.0,95.0,25,10.0,10.0,10.0,10.0,9.0,f,f,strict_14_with_grace_period,f,f,t,True,3142
23665316,2019-01-17,2017-11-30,2,f,f,District 2,36.19215816487028,-86.79015621402012,Entire home/apt,Apartment,6,2.0,2,Real Bed,200.0,0.0,0.0,95.0,23,10.0,9.0,9.0,10.0,9.0,t,f,strict_14_with_grace_period,f,f,t,True,413
23669217,2019-01-17,2013-04-03,2,t,f,District 21,36.15092637087158,-86.80291127455935,Entire home/apt,Apartment,5,1.0,1,Real Bed,125.0,0.0,35.0,95.0,107,9.0,10.0,10.0,10.0,9.0,t,f,moderate,f,f,t,True,2115
23671599,2019-01-17,2018-03-08,1,t,f,District 2,36.20369607117527,-86.8499255320636,Entire home/apt,Cottage,5,1.0,3,Real Bed,70.0,0.0,100.0,100.0,11,10.0,10.0,10.0,10.0,10.0,t,f,flexible,f,f,t,True,315
23676283,2019-01-17,2017-10-03,1,t,f,District 29,36.07454943097703,-86.62688535043158,Entire home/apt,House,8,2.5,3,Real Bed,287.0,500.0,150.0,100.0,22,10.0,10.0,10.0,10.0,10.0,t,f,moderate,f,f,t,True,471
23676893,2019-01-17,2014-09-28,4,t,t,District 25,36.10167593481968,-86.79504455645882,Private room,House,2,1.0,1,Real Bed,65.0,0.0,49.0,93.0,3,9.0,9.0,9.0,9.0,9.0,f,f,moderate,f,f,t,True,1572
23682440,2019-01-17,2018-03-08,1,f,f,District 21,36.18023015632034,-86.80956693335993,Entire home/apt,House,5,1.0,2,Real Bed,150.0,0.0,50.0,95.0,35,10.0,8.0,10.0,10.0,9.0,t,f,moderate,f,f,t,True,315
23682916,2019-01-17,2018-02-06,1,t,f,District 16,36.12482860417146,-86.73196171006146,Private room,House,4,1.0,1,Real Bed,75.0,0.0,15.0,99.0,54,10.0,9.0,10.0,10.0,10.0,t,f,moderate,f,f,t,True,345
23684007,2019-01-17,2018-02-21,3,t,f,District 33,36.01126509785457,-86.62542082429428,Private room,House,2,1.0,1,Real Bed,45.0,0.0,0.0,100.0,6,10.0,10.0,10.0,10.0,10.0,f,f,flexible,f,f,t,True,330
23685612,2019-01-17,2017-03-17,355,f,f,District 8,36.2622928413584,-86.71836012386646,Entire home/apt,House,6,1.0,3,Real Bed,295.0,0.0,77.0,100.0,4,10.0,10.0,10.0,10.0,10.0,t,f,strict_14_with_grace_period,f,f,t,True,671
23685706,2019-01-17,2016-02-03,1,f,f,District 26,36.0696513556008,-86.7381229147912,Private room,House,2,1.0,1,Real Bed,49.0,0.0,0.0,99.0,59,10.0,10.0,10.0,10.0,10.0,t,f,moderate,f,f,t,True,1079
23685798,2019-01-17,2015-11-20,20,t,f,District 17,36.138796125440976,-86.79499221112845,Entire home/apt,Apartment,3,1.0,1,Real Bed,99.0,0.0,70.0,98.0,59,10.0,10.0,10.0,10.0,10.0,t,f,moderate,f,f,t,True,1154
23686171,2019-01-17,2016-05-16,2,t,f,District 24,36.15000428124944,-86.83938402231131,Entire home/apt,House,3,1.0,2,Real Bed,75.0,100.0,150.0,100.0,4,10.0,10.0,10.0,10.0,10.0,t,f,strict_14_with_grace_period,f,f,t,True,976
23686446,2019-01-17,2010-06-11,7,t,t,District 5,36.190696553378814,-86.76098935751057,Entire home/apt,Bungalow,5,1.0,2,Real Bed,65.0,500.0,200.0,100.0,2,10.0,10.0,10.0,10.0,10.0,f,f,strict_14_with_grace_period,f,f,t,True,3142
23687168,2019-01-17,2018-02-19,1,f,f,District 11,36.2374032122864,-86.63150071331988,Entire home/apt,House,5,1.0,2,Real Bed,95.0,0.0,0.0,98.0,120,10.0,10.0,10.0,10.0,10.0,t,f,flexible,f,f,t,True,332
